Incident ID,Month,Year,State,City Or County,Address,# Killed,# Injured,Operations
1157096,7,2018,New Mexico,Clovis,N/A,1,0,N/A
1157671,7,2018,Louisiana,Chalmette,500 block of Pierre St,1,0,N/A
1158181,7,2018,Virginia,Alexandria,8400 block of Del Norte Court,1,0,N/A
1156728,7,2018,Tennessee,Woodbury,3175 Pleasant Ridge Road,1,0,N/A
1156225,7,2018,Colorado,Fort Collins,800 block of Merganser Dr,1,0,N/A
1155095,7,2018,Georgia,Roswell,1275 Upper Hembree Rd,1,1,N/A
1155235,7,2018,Tennessee,Chattanooga,7710 E Brainerd Rd,1,0,N/A
1155641,7,2018,Missouri,Hartville,Abrams Rd,1,0,N/A
1153073,6,2018,Kansas,Wichita,2200 block of S Main St,1,0,N/A
1158269,6,2018,Mississippi,Carthage,Martin Luther King Dr,1,0,N/A
1153178,6,2018,Texas,Beaumont,N/A,1,0,N/A
1152717,6,2018,Georgia,Lagrange,Lexington Park Dr,1,0,N/A
1151896,6,2018,Georgia,Savannah,600 block of Plantation Dr,1,0,N/A
1150235,6,2018,Missouri,Monett,500 block of Pleasant Dr,1,0,N/A
1150652,6,2018,Massachusetts,Dighton,475 Forest St,1,0,N/A
1148251,6,2018,New York,Bronx,1560 Watson Ave,1,0,N/A
1148883,6,2018,Louisiana,Oakdale,Prater St,1,0,N/A
1148210,6,2018,North Carolina,Haw River,2700 block of Culberson Lane,1,0,N/A
1146715,6,2018,Alabama,Lafayette,Chambers County 176,1,0,N/A
1140927,6,2018,Wisconsin,Madison,4402 E Buckeye Rd,1,0,N/A
1141547,6,2018,South Dakota,Keystone,400 block of 1st St,1,0,N/A
1142006,6,2018,Arkansas,Flippin,27 MC 7088,1,0,N/A
1139623,6,2018,Tennessee,Memphis,3131 Madewell St,1,0,N/A
1139610,6,2018,Missouri,Saint Joseph,1909 S 12th St,1,0,N/A
1140146,6,2018,North Carolina,Taylorsville,Will Wilson Ln,1,0,N/A
1139997,6,2018,Texas,Big Spring,1800 block of Nolan St,1,0,N/A
1135299,6,2018,Mississippi,Greenville,N/A,1,0,N/A
1136026,6,2018,Texas,Beaumont,5600 block of Concord Rd,1,0,N/A
1136556,6,2018,Oregon,Silver Lake,Bowens Ln,1,0,N/A
1135409,6,2018,Georgia,Riverdale,Adel Ln,1,0,N/A
1133961,6,2018,Kentucky,Elizabethtown,43 West Airview Dr,1,0,N/A
1134510,6,2018,Texas,Borger,TX-207 and Franklin St,1,1,N/A
1133401,6,2018,Arizona,Glendale,67th Ave and Bethany Home Rd,1,0,N/A
1133365,6,2018,Ohio,Dayton,2500 block of Wheeler Ave,1,0,N/A
1133028,6,2018,Indiana,Lebanon,1400 block of W South St,1,0,N/A
1132211,6,2018,Washington,Bellevue,625 116th Ave NE,1,0,N/A
1131283,6,2018,Washington,Seattle (Seatac),14700 Block of 29th Pl S,1,0,N/A
1130308,5,2018,Washington,Federal Way,29600 block of Fourth Ave S,1,0,N/A
1129050,5,2018,Nevada,Las Vegas,3975 North Nellis Blvd,1,0,N/A
1129078,5,2018,Arizona,Tucson,3700 block of N Campbell Ave,1,0,N/A
1133828,5,2018,Indiana,Indianapolis,7700 block of E 10th St,0,1,N/A
1130737,5,2018,Iowa,Des Moines,1500 block of Walker St,1,0,N/A
1128164,5,2018,Florida,Fort Lauderdale (Dania Beach),339 SW 14th St,1,0,N/A
1128125,5,2018,Washington,Cle Elum,Sandy Ridge Rd,1,0,N/A
1126929,5,2018,Pennsylvania,New Bloomfield,1600 block of Jericho Rd,1,0,N/A
1126570,5,2018,Louisiana,Lake Charles (Moss Bluff),Koonce Rd,1,0,N/A
1126206,5,2018,Illinois,Chicago,800 block of E 49th St,1,0,N/A
1126217,5,2018,Utah,Salt Lake City (West Valley City),2700 S Fair Isle Ln,1,0,N/A
1125982,5,2018,Louisiana,Baton Rouge,3500 block of of Victoria Dr,1,0,N/A
1127197,5,2018,Pennsylvania,Erie,400 block of W 8th St,1,0,N/A
1125530,5,2018,Texas,Magnolia (Stagecoach),16100 block of Singletree Ln,1,0,N/A
1122852,5,2018,Virginia,Louisa,Bakers Branch Rd,1,0,N/A
1122946,5,2018,Virginia,Roanoke,3441 Bennett Dr,1,0,N/A
1128465,5,2018,Nebraska,Burwell,46164 Halfway Rd,1,0,N/A
1128552,5,2018,Nebraska,Taylor,N/A,1,0,N/A
1122304,5,2018,Alabama,Birmingham,200 block of Tucker Ave,1,0,N/A
1121249,5,2018,Alabama,Dothan,2100 block of Baker Trace,1,0,N/A
1150480,5,2018,Pennsylvania,Lock Haven,10 block of N Henderson St,1,0,N/A
1121021,5,2018,Oklahoma,Tulsa,2600 block of E Oklahoma St,1,0,N/A
1116879,5,2018,Florida,Ocala,807 SE 33rd Ave,1,0,N/A
1117434,5,2018,Minnesota,Minneapolis (Plymouth),6000 block of Shenandoah Ln,1,0,N/A
1116203,5,2018,Mississippi,Meridian,2427 4th Ave,1,0,N/A
1114713,5,2018,New Hampshire,Keene,132 Washington St,1,0,N/A
1115301,5,2018,California,Santa Cruz,515 Beach St,1,0,N/A
1115145,5,2018,Tennessee,Memphis,N/A,1,0,N/A
1114709,5,2018,Arizona,Mesa,540 S Country Club Rd,1,0,N/A
1114730,5,2018,Illinois,Rockford,1100 block of Fairview Ave,1,0,N/A
1114701,5,2018,Texas,Rockwall,1100 block of Fairview Dr,1,0,N/A
1113735,5,2018,Kansas,Wichita,1900 block of W McCormick St,1,0,N/A
1113399,5,2018,Iowa,Clarksville,N/A,1,0,N/A
1112133,5,2018,Texas,Houston,3230 W Little York Rd,1,1,N/A
1111351,5,2018,West Virginia,Huntington,800 block of 11th Ave,1,0,N/A
1114872,5,2018,Idaho,Shoshone,210 N Rail St W,1,0,N/A
1111756,5,2018,California,Pacoima (Arleta),San Fernando Road,1,0,N/A
1110883,5,2018,Michigan,Six Lakes,10020 Musson Rd,1,0,N/A
1110096,5,2018,Virginia,Richmond,200 block of N Laburnum Ave,1,0,N/A
1111388,5,2018,Georgia,Albany,500 block of 9th Ave,1,0,N/A
1108431,5,2018,South Carolina,Walterboro,Robinson Rd,1,0,N/A
1105472,5,2018,Texas,Corpus Christi,204 Blevins Street,1,1,N/A
1105388,4,2018,Texas,Christine,N/A,1,1,N/A
1104139,4,2018,Washington,Pe Ell,500 block of 3rd St,1,0,N/A
1099223,4,2018,Texas,Madisonville,101 N May St,1,0,N/A
1099299,4,2018,Alabama,Birmingham,4016 37th Ave N,1,0,N/A
1111086,4,2018,Colorado,Olathe,Traver Trail,1,0,N/A
1097005,4,2018,Florida,Deltona,Corrigan Dr,1,0,N/A
1096402,4,2018,Ohio,Wickliffe,28611 Euclid Avenue,1,0,N/A
1097002,4,2018,Indiana,Bedford,811 Constitution Ave,1,0,N/A
1095311,4,2018,Tennessee,Englewood,TN 39,1,0,N/A
1093801,4,2018,Virginia,Roanoke,5000 block of King Arthur Ct NW,1,0,N/A
1093664,4,2018,North Carolina,Greensboro,1316 Maple St,1,0,N/A
1092432,4,2018,Indiana,Fort Wayne,2700 block of Chestnut St,1,1,N/A
1092849,4,2018,Pennsylvania,Lancaster,216 E Liberty St,1,0,N/A
1091988,4,2018,Pennsylvania,Philadelphia,5800 block of Woodbine Ave,1,0,N/A
1095520,4,2018,Michigan,Charlevoix,May St,1,0,N/A
1087456,4,2018,Michigan,Detroit,3700 block of Rolfs Pl,1,0,N/A
1086345,4,2018,Maryland,Rawlings,Benson Dr SW,1,0,N/A
1087075,4,2018,Michigan,Benton Harbor,3634  Fieldtree Rd,1,0,N/A
1083597,4,2018,Michigan,Detroit,17600 block of San Juan Dr,1,0,N/A
1082961,4,2018,Georgia,Vienna,810 Mitchell St,1,0,N/A
1089614,3,2018,Pennsylvania,Reading,Kutztown Rd,1,0,N/A
1083070,3,2018,Pennsylvania,Temple,4400 block of Kutztown Rd,1,0,N/A
1084677,3,2018,Texas,Bandera,500 block of Enchanted River,1,0,N/A
1081894,3,2018,Missouri,Saint Louis,3100 block of California Ave,1,0,N/A
1082552,3,2018,Mississippi,Meridian,107 71st Pl,1,0,N/A
1080382,3,2018,Indiana,Terre Haute,Golf Bag Ln,1,0,N/A
1079963,3,2018,Oklahoma,Hartshorne,516 N 6th St,1,0,N/A
1081623,3,2018,Alaska,Barrow (Utqiagvik),N/A,1,0,N/A
1077676,3,2018,Georgia,Brunswick,104 Eagles Point Dr,1,0,N/A
1077858,3,2018,Michigan,Memphis,13000 block of Dunn Rd,1,0,N/A
1079093,3,2018,Texas,Houston,6500 block of Calder St,1,0,N/A
1074921,3,2018,South Carolina,Seneca,Lands End Rd,1,0,N/A
1075597,3,2018,Texas,Martinsville,TX 7,1,0,N/A
1075602,3,2018,Texas,El Paso,12000 block of Desert View Dr,1,0,N/A
1070720,3,2018,Alabama,Warrior,2400 block of Elvester Rd,1,1,N/A
1071912,3,2018,California,Newhall,23121 Coltrane Ave,1,0,N/A
1069700,3,2018,Florida,Miami,301 Michigan Ave,1,0,N/A
1068073,3,2018,Alabama,Mobile,8070 Domain St,1,0,N/A
1068059,3,2018,Louisiana,Lake Providence,300 Church Street,1,0,N/A
1068710,3,2018,Alabama,Huntsville,2120 Sparkman Dr NW,1,1,N/A
1068519,3,2018,Tennessee,Clarksville,300 block of Ringgold Road,1,0,N/A
1069221,3,2018,Florida,Miami Beach,300 block of Michigan Ave,1,0,N/A
1067219,3,2018,Washington,Tacoma,5300 block of East N St,1,0,N/A
1067630,3,2018,South Carolina,Easley,200 block of Courtney Dr,1,0,N/A
1066577,3,2018,Wisconsin,Milwaukee,4500 block of N 38th St,1,0,N/A
1066651,3,2018,Maryland,Edgewood,900 block of Woodbridge Ct,1,0,N/A
1064500,3,2018,Alabama,Birmingham,950 Springville Rd,1,2,N/A
1067134,3,2018,California,Oroville,CA 162 and CA 70,1,0,N/A
1062956,3,2018,Virginia,Unionville,Marquis Rd,1,0,N/A
1062704,3,2018,Georgia,Atlanta,800 block of Mercury Drive,1,0,N/A
1062053,3,2018,Michigan,Detroit,1700 block of Vinewood St,1,0,N/A
1062334,3,2018,Oklahoma,Tulsa,7400 block of W 34th St,1,0,N/A
1062050,3,2018,Texas,Houston,302 West 23rd St,1,0,N/A
1061069,3,2018,Florida,Pompano Beach,601 NE 21st St,1,0,N/A
1062802,3,2018,Colorado,Arboles,N/A,1,0,N/A
1057287,2,2018,Louisiana,Baker,2400 block of McHugh Road,1,0,N/A
1060666,2,2018,Arkansas,El Dorado,Forest Ln and Mount Holly Rd,1,0,N/A
1056686,2,2018,Louisiana,Monroe,Curtis Rd and Swartz Fairbanks Rd,1,0,N/A
1057078,2,2018,Ohio,Sandusky,1100 block of Perry St,1,0,N/A
1056155,2,2018,Colorado,Westminster,6980 Stuart St,1,0,N/A
1175322,2,2018,Florida,Bradenton,1000 block of Sixth Street East,1,0,N/A
1053713,2,2018,North Carolina,Taylorsville,Edd Burgess Rd,1,0,N/A
1055230,2,2018,New Hampshire,Danville,Emerald Dr,1,0,N/A
1054182,2,2018,Texas,El Paso,7100 block of Dale Rd,1,0,N/A
1053272,2,2018,Alabama,Moulton,Pinhook Rd,1,0,N/A
1052664,2,2018,South Carolina,Sumter,Meadow Cir,1,0,N/A
1052724,2,2018,Arizona,Sierra Vista,77 El Camino Real,1,0,N/A
1053752,2,2018,Florida,Orlando,7461 Park Springs Cir,1,0,N/A
1051741,2,2018,Ohio,Ashtabula,3100 block of Glover Dr,1,0,N/A
1051199,2,2018,California,Santa Barbara,E Camino Cielo,1,0,N/A
1050406,2,2018,Louisiana,Westlake,1411 Clarence St,1,0,N/A
1048740,2,2018,Illinois,Belleville,141 Paulette Dr,1,0,N/A
1045868,2,2018,Florida,Myakka City,14930 Albritton Rd,1,0,N/A
1045764,2,2018,Texas,Lubbock,5010 I-27,1,0,N/A
1045450,2,2018,Alabama,Talladega,N/A,1,0,N/A
1044837,2,2018,Tennessee,Nashville,1500 Porter Rd,1,0,N/A
1046008,2,2018,New York,Syracuse,443 Shonnard St,1,0,N/A
1042457,2,2018,Mississippi,Gulfport,4000 block of Ponderosa Dr,1,0,N/A
1042467,2,2018,California,Santa Maria,600 block of W Polk St,1,0,N/A
1069026,2,2018,Louisiana,Baton Rouge,4036 Hazelwood Dr,1,0,N/A
1041086,1,2018,Oregon,Warrenton,33168 Patriot Way,1,0,N/A
1040218,1,2018,Connecticut,Guilford,104 Seaside Ave,1,0,N/A
1037937,1,2018,Texas,Houston,1400 block of W Gulf Bank Rd,1,0,N/A
1039158,1,2018,California,Norwalk,15400 block of Lefloss Ave,1,0,N/A
1037226,1,2018,Texas,Texas City,2800 block of Lynn Cir,1,0,N/A
1036936,1,2018,Florida,Marianna,Townhouse Rd,1,0,N/A
1037723,1,2018,New Jersey,Egg Harbor Township,10 block of Woodrow Ave,1,0,N/A
1035953,1,2018,Texas,Houston,7300 block of Elbert St,1,0,N/A
1035148,1,2018,Texas,Fort Worth,3900 block of Lawnwood St,1,0,N/A
1033826,1,2018,Alabama,Atmore,Presswood Bridge Rd,1,0,N/A
1032883,1,2018,Oklahoma,Tulsa,N Tacoma Ave and W Pine St,1,0,N/A
1032573,1,2018,Indiana,Campbellsburg,7460 E County Rd 800 N,1,0,N/A
1031762,1,2018,California,Compton,2876 W Alondra Blvd,1,0,N/A
1031440,1,2018,Indiana,Holton,N/A,1,0,N/A
1031159,1,2018,Michigan,Merrill,246 S Johnson St,2,0,N/A
1031544,1,2018,Minnesota,Stillwater,100 block of Bayberry Avenue Ct,1,0,N/A
1237375,1,2018,Georgia,Rome,Bollen Ct,1,0,N/A
1027535,1,2018,Tennessee,Antioch,100 Arbor Knoll Blvd,1,0,N/A
1028741,1,2018,Nebraska,Genoa,N 390th Ave,1,0,N/A
1512064,1,2018,Colorado,Fort Collins,2524 Romeldale Lane,1,0,N/A
1027273,1,2018,Wisconsin,New Holstein,Co Hwy Q,1,0,N/A
1025765,1,2018,South Dakota,Watertown,600 block of 1st Ave NW,1,0,N/A
1026232,1,2018,North Carolina,Leland (Belville),Maple Branches Dr,1,0,N/A
1026320,1,2018,Mississippi,Jackson,J. R. Lynch Street,1,0,N/A
1025521,1,2018,South Carolina,Rock Hill,247 Hands Mill Hwy,1,0,N/A
1020817,1,2018,Mississippi,Oxford,1741 University Dr E,1,0,N/A
1019816,1,2018,Ohio,Akron,500 Block of E Exchange St,1,0,N/A
1020172,1,2018,California,Thousand Palms,28th Ave and Sierra del Sol,1,0,N/A
1020066,1,2018,Mississippi,Bay Saint Louis,West Newtown St,1,0,N/A
1021453,1,2018,Tennessee,Knoxville,Market Square,1,0,N/A
1019405,1,2018,Ohio,Youngstown,Byron St,1,0,N/A
1018902,1,2018,Alabama,Bessemer (Concord),6400 block of William Dr,1,0,N/A
1018187,1,2018,Oregon,Sherwood,23077 SW Main St,1,0,N/A
1017997,12,2017,Missouri,Florissant,11300 block of Bristol Rock Rd,1,0,N/A
1019020,12,2017,Mississippi,Cleveland,N/A,1,0,N/A
1017406,12,2017,Virginia,Norfolk,3700 block of Tait Terr,1,0,N/A
1018336,12,2017,Ohio,Groveport,4000 block of Yukon Ave,1,0,N/A
1023602,12,2017,Washington,Auburn,200 block of F St SW,1,0,N/A
1021377,12,2017,Texas,Hillsboro,1000 block of E Walnut St,1,0,N/A
1015791,12,2017,Alabama,Brierfield,12772 Montevallo Rd,1,0,N/A
1015636,12,2017,Kansas,Lawrence,2310 W 26th St,1,0,N/A
1014850,12,2017,Illinois,Wilmington,1800 S Water St,1,0,N/A
1014471,12,2017,California,Ontario,1300 block of North Vine Ave,1,0,N/A
1014189,12,2017,Alabama,Cullman,821 County Road 992,1,0,N/A
1013274,12,2017,New York,Guilford,CR 35,1,0,N/A
1013165,12,2017,Maryland,Aquasco,15500 block of St Phillips Rd,1,0,N/A
1012025,12,2017,South Carolina,Inman,Stevens Ct,1,0,N/A
1011552,12,2017,Alabama,Montgomery,1800 block of Foster St,1,0,N/A
1011854,12,2017,Minnesota,Saint Paul,400 block of W Michigan St,1,0,N/A
1010810,12,2017,Arizona,Glendale,Beardsley Rd and 67th Ave,1,0,N/A
1009409,12,2017,Texas,Deer Park,1500 block of Wilson Dr,1,0,N/A
1008960,12,2017,Florida,Fort Lauderdale (Sunrise),10100 block of NW 24th Pl,1,0,N/A
1010174,12,2017,Alabama,Odenville,900 block of Maple Trace,1,0,N/A
1007558,12,2017,Ohio,Newcomerstown,16978 Horseshoe Bend East Rd SE,1,0,N/A
1005813,12,2017,Texas,Cypress,24815 US 290,1,0,N/A
1006434,12,2017,Missouri,Hazelwood,6500 block of Serenity Circle,1,0,N/A
1005067,12,2017,Ohio,Dayton,600 block of W Fairview Ave,1,0,N/A
1005355,12,2017,Utah,Roosevelt (Ballard),N/A,1,0,N/A
1006794,12,2017,Alabama,Anniston,Paul St,1,0,N/A
1002553,12,2017,Michigan,Detroit,11000 block of Rossiter St,1,0,N/A
1004086,12,2017,Texas,Plantersville (Todd Mission),12000 block of Mill Creek Dr,1,0,N/A
1001469,12,2017,Alaska,Anchorage,5700 block of Rocky Mountain Ct,1,0,N/A
1002305,12,2017,Tennessee,Lawrenceburg,1015 Smith Ave,1,0,N/A
1002623,12,2017,New Mexico,Albuquerque,5000 block of Azuelo Ave NW,1,0,N/A
999573,12,2017,Texas,Houston,Teanaway Ln and Tilgham St,1,0,N/A
1000007,12,2017,Pennsylvania,Pittsburgh (Bloomfield),38505 Church Rd,1,0,N/A
999515,11,2017,Arizona,Phoenix,Thomas Rd and 67th Ave,1,0,N/A
996786,11,2017,Ohio,Conneaut,Horton Rd,1,0,N/A
996497,11,2017,Nevada,West Wendover,800 Ash St,1,0,N/A
995550,11,2017,Tennessee,Memphis (Hickory Hill),5900 block of Hickory Trace Cove,1,0,N/A
998378,11,2017,Georgia,Jefferson,Swann Road,1,0,N/A
995796,11,2017,Texas,Bulverde,N/A,1,0,N/A
994547,11,2017,Illinois,Delavan,22000 Armington Rd,1,0,N/A
994787,11,2017,Missouri,Columbia,2300 Bernadette Dr,1,0,N/A
994320,11,2017,New York,Sherman,2998 Armenian Rd,1,0,N/A
993766,11,2017,Louisiana,Moreauville,10363 Bayou des Glaises St,1,0,N/A
993775,11,2017,West Virginia,New Martinsville,N/A,1,0,N/A
992003,11,2017,Indiana,Elizabeth,N/A,1,0,N/A
992495,11,2017,Ohio,Republic,8782 E TR 8,1,0,N/A
991816,11,2017,Ohio,West Chester,8600 block of Meadowview Dr,1,0,N/A
1007196,11,2017,Texas,Concepcion,9000 block of CR 245,1,0,N/A
990793,11,2017,Oregon,Roseburg,300 block of Temple Brown Rd,1,0,N/A
995915,11,2017,Colorado,Saguache,CO 788,1,0,N/A
986991,11,2017,North Carolina,Lillington,2091 N.C. Highway 27,1,0,N/A
987587,11,2017,Alabama,Adger,Valley Ford Rd and Buford Rd,1,0,N/A
987108,11,2017,Tennessee,Dresden,Evergreen Street,1,0,N/A
986230,11,2017,Minnesota,Aurora,5800 block of Stepetz Rd 53,1,0,N/A
985018,11,2017,Tennessee,Memphis,3527 S Mendenhall Rd,1,0,N/A
984699,11,2017,Tennessee,Nashville,2000 block of South Lyle Lane,1,0,N/A
984476,11,2017,Pennsylvania,Philadelphia,200 block of W Godfrey,1,0,N/A
984178,11,2017,Texas,Kountze,2600 block of FM 418,1,0,N/A
982112,11,2017,Louisiana,Pitkin,N/A,1,0,N/A
982058,11,2017,Washington,Selah,500 block of Speyers Rd,1,0,N/A
980363,11,2017,New Hampshire,Exeter (Brentwood),Pine Rd,1,0,N/A
979187,11,2017,Louisiana,Plaquemine,Marshall St and Bubba St,1,0,N/A
979736,11,2017,Connecticut,Wethersfield,26-28 Alison Ln,1,0,N/A
979214,11,2017,Virginia,Williamsburg,1700 block of Skiffes Creek Circle,1,0,N/A
979099,11,2017,Louisiana,Arnaudville,1000 block of Kennedy Drive,1,0,N/A
978597,10,2017,Mississippi,Columbus,Poplar St,1,0,N/A
978340,10,2017,Georgia,Atlanta,300 Block of Fairburn Rd,1,0,N/A
978801,10,2017,Maryland,Glenn Dale,10400 Good Luck Rd,1,0,N/A
976787,10,2017,Oklahoma,Lawton,2100 block of NW Lincoln,1,0,N/A
976123,10,2017,Illinois,Chicago,6600 S Marquette Rd,1,0,N/A
976112,10,2017,New York,New York (Manhattan),111 Wadsworth Ave,1,1,N/A
980345,10,2017,New York,Syracuse,119 Glenwood Ave,1,0,N/A
975573,10,2017,Indiana,Indianapolis,8000 Wildwood Farms Dr,1,0,N/A
975812,10,2017,Texas,Fort Worth,5400 block of Wilson Rd,1,0,N/A
974854,10,2017,Maine,Hebron,490 Greenwood Mountain Rd,1,0,N/A
975393,10,2017,Georgia,Forest Park,Boca Grande Boulevard,1,0,N/A
973741,10,2017,Arkansas,Altheimer,700 block of Short Front St,1,0,N/A
971428,10,2017,Alabama,Cullman,Fox Meadow Trail,1,0,N/A
972724,10,2017,New York,Greig,7899 Woodcook Dr,0,0,N/A
965713,10,2017,Pennsylvania,Bangor,10124A Upper Little Creek Rd,1,0,N/A
965362,10,2017,Oklahoma,Tulsa,2600 block of 28th St,1,0,N/A
965367,10,2017,Oregon,Sherwood,19200 block of SW Cipole Rd,1,0,N/A
964899,10,2017,Kentucky,Georgetown,200 Block of North Court Street,1,0,N/A
964421,10,2017,New York,Rochester,Walnut St,1,0,N/A
973233,10,2017,Kentucky,Nicholasville,N/A,1,0,N/A
964034,10,2017,Kentucky,Covington,E 6th St,1,0,N/A
962751,10,2017,Indiana,Muncie,420 E McGalliard Rd,1,0,N/A
962272,10,2017,South Carolina,Warrenville,Beckham Rd,1,0,N/A
958930,10,2017,Illinois,Decatur,1400 block of E Wellington Way,1,0,N/A
959049,10,2017,Washington,Kelso,1500 block of Carroll Rd,1,0,N/A
958259,10,2017,Oklahoma,Oklahoma City,1505 Kinkaid Dr,1,0,N/A
957685,10,2017,Kentucky,Somerset,KY-1003,1,0,N/A
956270,10,2017,Tennessee,Clarksville,160 State Line Rd,1,0,N/A
957712,10,2017,South Carolina,West Columbia,200 block of Hunters Mill Dr,1,0,N/A
956376,10,2017,Michigan,Detroit,Goodwin St and Caniff St,1,0,N/A
955372,10,2017,North Carolina,Elizabeth City,S Desert Rd,1,0,N/A
954977,10,2017,Missouri,Saint Louis (University City),6600 block of Bartmer Ave,1,0,N/A
954252,10,2017,Kentucky,Hopkinsville,Beaumont Ct,1,0,N/A
954683,10,2017,Tennessee,Nashville,N 7th St,1,0,N/A
974466,10,2017,Utah,Santaquin,N/A,1,0,N/A
955387,10,2017,Arkansas,Helena,300 block of Dinan St,1,0,N/A
953969,10,2017,Oklahoma,Wynnewood,25803 N CR 3250,1,0,N/A
952993,10,2017,Nebraska,Omaha,S 183rd St and Emiline St,1,0,N/A
952201,10,2017,Texas,Dallas,Whitehurst Dr and Skillman St,1,0,N/A
950769,10,2017,Florida,Orlando,222 Neighborhood Market Rd,1,0,N/A
952449,10,2017,Pennsylvania,Berwick,W 2nd St,1,0,N/A
951109,10,2017,Mississippi,Falkner,N/A,1,0,N/A
946160,10,2017,Georgia,Augusta,2300 Block of Barton Chapel Rd,1,0,N/A
946014,10,2017,Indiana,Indianapolis,1800 block of N Routiers Ave,1,0,N/A
950568,10,2017,South Carolina,Bowman,N/A,1,0,N/A
946012,9,2017,Florida,Port Charlotte,Dorchester St,1,0,N/A
949007,9,2017,Mississippi,Horn Lake,Longwood Cove,1,1,N/A
946162,9,2017,Texas,Cleveland (Plum Grove),CR 3560,1,0,N/A
946149,9,2017,Georgia,Augusta,2400 Block of Amsterdam Dr,1,0,N/A
945681,9,2017,Texas,Tornillo,19000 block of Highland,1,0,N/A
944278,9,2017,Ohio,Cleveland (Parma),6600 block of Brownfield Dr,1,0,N/A
943441,9,2017,Texas,Garland,3700 block of Burning Tree Ln,1,0,N/A
941819,9,2017,New York,Yonkers,201 Warburton Ave,1,0,N/A
940196,9,2017,Missouri,Saint Louis,5400 block of Arlington Ave,1,0,N/A
940191,9,2017,Missouri,Salem,CR 621,1,0,N/A
940312,9,2017,Virginia,Hayes,7100 block of Chapman Dr,1,0,N/A
939451,9,2017,Kansas,Lawrence,606 N Michigan St,1,0,N/A
939599,9,2017,Kentucky,Franklin,303 Pepper St,1,0,N/A
939378,9,2017,Colorado,Grand Junction,2100 block of N 17th Cir,1,0,N/A
944644,9,2017,Texas,Manvel,5000 block of CR 48,1,0,N/A
935342,9,2017,Ohio,Fremont,300 block of Jackson St,1,0,N/A
936287,9,2017,Montana,Pablo,Old US Hwy 93,1,0,N/A
933616,9,2017,South Carolina,Hartsville,Folly Rd,1,0,N/A
932639,9,2017,Florida,Jacksonville,4600 block of Ricker Rd,1,0,N/A
933622,9,2017,Missouri,Pineville,Good Life Cir and Brush Creek Rd,1,0,N/A
938221,9,2017,Florida,Tampa,N/A,1,0,N/A
932890,9,2017,South Carolina,Starr,Gentry Rd,1,0,N/A
932506,9,2017,Oklahoma,Tulsa,W 4th St and S 33rd W Ave,1,0,N/A
950655,9,2017,California,Oakland,7100 block of International Blvd,1,0,N/A
931580,9,2017,Tennessee,Clarksville,1768 Madison Street,1,0,N/A
930433,9,2017,Ohio,Madison,3800 block of Wade Rd,1,0,N/A
930786,9,2017,Mississippi,De Kalb,Bealman Road,1,0,N/A
930047,9,2017,Alaska,Manokotak,N/A,1,0,N/A
928127,9,2017,South Carolina,Columbia,2400 block of Truax Ln,2,0,N/A
926101,9,2017,Mississippi,Horn Lake,Carroll Cove West,1,0,N/A
926038,9,2017,Indiana,Hammond,7200 block of Osborn Ave,2,0,N/A
925955,9,2017,Texas,Haltom City,3500 block of Parker Rd E,1,0,N/A
926112,9,2017,Tennessee,Springfield,10th Ave,1,0,N/A
924473,8,2017,Nevada,Las Vegas,6800 block of Fallona Ave,1,0,N/A
924438,8,2017,Mississippi,Cleveland,1700 block of South Chrisman Avenue,1,0,N/A
922726,8,2017,Maine,Scarborough,17 Milliken St,1,0,N/A
923499,8,2017,Florida,Pinellas Park,6500 87th Ave N,1,0,N/A
922006,8,2017,Texas,Scurry,9500 block of Timber Trail,1,0,N/A
921669,8,2017,Georgia,Marietta,790 Wilson Circle,1,0,N/A
921625,8,2017,Minnesota,Minneapolis (Crystal),5359 W Broadway Ave,1,0,N/A
920103,8,2017,Pennsylvania,East Stroudsburg,126 E Barnum St,1,0,N/A
920407,8,2017,Colorado,Colorado Springs (Fort Carson),6001 Wetzel Ave,1,0,N/A
918282,8,2017,Louisiana,Baton Rouge,10900 block of Florida Blvd,1,0,N/A
917373,8,2017,New York,Syracuse,107 Hartson St,1,0,N/A
917003,8,2017,Tennessee,Memphis,1000 block of Parkland Road,1,0,N/A
917297,8,2017,Missouri,Saint Joseph,2600 Mary St,1,0,N/A
916765,8,2017,Tennessee,Memphis,1400 block of Hickory Way,1,0,N/A
916517,8,2017,Tennessee,Clarksville,1219 Shorehaven Dr,2,0,N/A
915548,8,2017,North Carolina,Winston Salem (Winston-salem),4365 Wakeman Dr,1,0,N/A
915868,8,2017,Alaska,Togiak,N/A,1,0,N/A
914436,8,2017,Arizona,Queen Creek,N/A,1,0,N/A
914423,8,2017,Washington,Spokane,N Washington St and W Spokane Falls Blvd,1,0,N/A
913155,8,2017,Kentucky,Covington,1840 Holman Ave,1,0,N/A
914995,8,2017,Alabama,Birmingham,4100 Messer Airport Hwy,1,0,N/A
917030,8,2017,Indiana,Monticello,8148 NW Shafer Dr,1,0,N/A
912715,8,2017,Missouri,Festus,1900 block of Iditarod Trail,1,0,N/A
910872,8,2017,Oklahoma,Tulsa,5000 block of S Hudson,1,0,N/A
909511,8,2017,Pennsylvania,West Mifflin,108 Dover Ln,1,0,N/A
909203,8,2017,Wisconsin,Loganville,S6350 WI-23,1,0,N/A
908443,8,2017,Texas,Wichita Falls,1509 Trigg Ln,1,0,N/A
